code	string
865	r, 
866	 wh
867	hen
868	n th
869	hei
870	ir e
871	est
872	tim
873	mat
874	ted 
875	 cont
876	tr
877	rib
878	bu
879	uti
880	ions 
881	 ar
882	re a
883	add
884	ded
885	d t
886	tog
887	geth
888	her,
889	, t
890	they
891	y e
892	exc
893	cee
894	ed t
895	the o
896	obs
897	ser
898	rv
899	ved
900	d c
901	cha
902	ang
903	ges
904	s i
905	in the
906	e at
907	tmo
908	osp
909	phe
910	ere.
911	. D
912	Dr
913	r W
914	Wor
915	rd
916	den'
917	's t
918	tea
919	am
920	m t
921	too
922	ok
923	k a
924	ano
925	oth
926	her 
927	 l
928	loo
929	ok 
930	 at
931	t th
932	he p
933	pro
934	obl
935	lem
936	m b
937	by
938	y c
939	con
940	nsi
941	ider
942	rin
943	ng
944	g t
945	the i
946	im
947	mpa
948	act
949	t o
950	of 
951	 gl
952	lob
953	bal 
954	 fi
955	ire
956	es.
957	. Th
958	hese
959	e ar
960	re i
961	in r
962	rap
963	pid
964	d d
965	dec
966	cl
967	lin
968	ne.
969	. W
970	Wi
971	ild
972	df
973	fi
974	ires
975	s in
976	n pa
977	art
978	tic
979	cul
980	lar
981	r h
982	have
983	e b
984	been 
985	 go
986	oi
987	ing d
988	dow
989	wn
990	n a
991	as t
992	the a
993	amo
994	oun
995	nt o
996	of l
997	land
998	d un
999	nde
1000	er a
1001	agr
1002	ric
1003	cult
1004	tur
1005	ral
1006	l c
1007	cont
1008	tro
1009	ol 
1010	 ha
1011	as e
1012	expa
1013	ande
1014	ed.
1015	. The
1016	e are
1017	ea 
1018	 of
1019	f t
1020	the p
1021	plan
1022	net
1023	t bu
1024	urne
1025	ed e
1026	eac
1027	ch 
1028	 y
1029	ye
1030	ear
1031	r d
1032	decr
1033	rea
1034	ase
1035	ed b
1036	by 
1037	 ab
1038	bou
1039	ut 1
1040	12
1041	2%
1042	% 
1043	 be
1044	etw
1045	wee
1046	en t
1047	the ea
1048	arly
1049	y 2
1050	2000
1051	0s
1052	s and t
1053	the m
1054	mor
1055	re r
1056	rec
1057	cen
1058	nt p
1059	per
1060	rio
1061	od
1062	d o
1063	of 2
1064	2007
1065	7 
1066	 to
1067	o 2
1068	201
1069	14
1070	4,
1071	, a
1072	acc
1073	cor
1074	rdi
1075	ing t
1076	to 
1077	 sa
1078	ate
1079	ell
1080	lit
1081	te 
1082	 ob
1083	bse
1084	erv
1085	va
1086	ation
1087	ns.
1088	. A
1089	An
1090	nd b
1091	bec
1092	cau
1093	use
1094	e f
1095	fir
1096	res 
1097	 wi
1098	ill 
1099	 em
1100	mit
1101	t m
1102	met
1103	tha
1104	ane (
1105	(a
1106	amon
1107	ng 
1108	 a 
1109	 ran
1110	nge
1111	e o
1112	of c
1113	com
1114	mb
1115	bus
1116	sti
1117	ion p
1118	prod
1119	duct
1120	ts)
1121	) 
1122	 -
1123	- i
1124	if 
1125	 ther
1126	re ar
1127	re f
1128	fe
1129	ewe
1130	er f
1131	fire
1132	e e
1133	even
1134	nts,
1135	, th
1136	his
1137	s C
1138	CH4 
1139	 so
1140	ourc
1141	ce m
1142	mus
1143	st 
1144	 al
1145	lso
1146	o be
1147	e in
1148	n r
1149	rev
1150	vers
1151	se. 
1152	 D
1153	Dr 
1154	 W
1155	Word
1156	den's
1157	s t
1158	team
1159	m c
1160	calc
1161	cula
1162	ates
1163	s th
1164	hat
1165	t 1
1166	17
1167	7 t
1168	ter
1169	rag
1170	gra
1171	ams
1172	s pe
1173	er y
1174	yea
1175	ar 
1176	 of 
1177	 the m
1178	meth
1179	han
1180	ne i
1181	incr
1182	reas
1183	se i
1184	in the 
1185	 atm
1186	mosp
1187	pher
1188	re is
1189	s du
1190	ue 
1191	 to 
1192	 fo
1193	ossi
1194	il f
1195	fue
1196	els,
1197	, an
1198	not
1199	ther
1200	r 1
1201	12 
1202	 is 
1203	 com
1204	min
1205	ng f
1206	from
1207	m w
1208	wetl
1209	lands
1210	s or
1211	r r
1212	rice
1213	e fa
1214	arm
1215	ming
1216	g,
1217	, w
1218	wh
1219	hil
1220	le 
1221	 fir
1222	res a
1223	are
1224	e d
1225	decre
1226	eas
1227	sin
1228	ng b
1229	by a
1230	abou
1231	ut 4
1232	4 t
1233	tera
1234	agra
1235	ams 
1236	 pe
1237	er ye
1238	ear.
1239	. The 
1240	 thr
1241	ree 
1242	 nu
1243	um
1244	mbe
1245	ers
1246	s c
1247	comb
1248	bin
1249	ne t
1250	to 2
1251	25
1252	5 
1253	 te
1254	erag
1255	gram
1256	ms 
1257	 a y
1258	year
1259	r -
1260	- t
1261	the sa
1262	ame
1263	e as
1264	s the
1265	e ob
1266	bser
1267	rve
1268	ed i
1269	incre
1270	ease
1271	e.
1272	. C
1273	Car
1274	rb
1275	bon
1276	n d
1277	di
1278	iox
1279	xi
1280	ide 
1281	 is r
1282	reg
1283	gar
1284	rde
1285	ed a
1286	as th
1287	he m
1288	mai
1289	in d
1290	dr
1291	riv
1292	ver 
1293	 beh
1294	hin
1295	nd h
1296	hu
1297	uma
1298	an-
1299	-i
1300	ind
1301	duce
1302	ed w
1303	war
1304	rm
1305	ming 
1306	 on
1307	n E
1308	Ear
1309	rth
1310	h,
1311	, and
1312	d i
1313	its
1314	s ri
1315	ise
1316	e in 
1317	 conc
1318	cent
1319	tra
1320	ation 
1321	 conti
1322	inu
1323	ues 
1324	 u
1325	una
1326	aba
1327	ated
1328	d.
1329	. N
1330	No
1331	onet
1332	thel
1333	les
1334	ss,
1335	, d
1336	des
1337	spi
1338	ite
1339	e it
1340	ts 
1341	 tra
1342	ace 
1343	 am
1344	mou
1345	unt
1346	t i
1347	in the a
1348	air,
1349	, m
1350	metha
1351	ane i
1352	is 
1353	 als
1354	so 
1355	 v
1356	vie
1357	ewed
1358	d as 
1359	 a g
1360	gre
1361	een
1362	nh
1363	hou
1364	use 
1365	 gas
1366	s of 
1367	 conce
1368	ern
1369	n.
1370	. CH
1371	H4 i
1372	is a
1373	about
1374	t 3
1375	30
1376	0 t
1377	time
1378	es b
1379	bet
1380	tte
1381	er t
1382	than
1383	n C
1384	CO
1385	O2
1386	2,
1387	, o
1388	ov
1389	ver a
1390	a c
1391	centu
1392	ury
1393	y t
1394	times
1395	sc
1396	cale
1397	e,
1398	, at
1399	t tra
1400	app
1401	pin
1402	ng h
1403	hea
1404	at 
1405	 in th
1406	he a
1407	atmo
1408	osph
1409	here.
1410	. Co
1411	omp
1412	ple
1413	ex 
1414	 comp
1415	pute
1416	er m
1417	mod
1418	del
1419	ls 
1420	 are
1421	e u
1422	used
1423	d to
1424	o t
1425	try
1426	y to
1427	o p
1428	proj
1429	je
1430	ect 
1431	 ho
1432	ow 
1433	 E
1434	Eart
1435	th 
1436	 wil
1437	ll 
1438	 wa
1439	arm 
1440	 gi
1441	iv
1442	ven
1443	n a 
1444	 ce
1445	ert
1446	ta
1447	ain
1448	n m
1449	mix
1450	x 
1451	 of g
1452	gas
1453	ses
1454	s, a
1455	and 
1456	 rig
1457	ght
1458	t n
1459	now
1460	w m
1461	methan
1462	ne'
1463	's g
1464	gro
1465	owt
1466	th r
1467	rate
1468	e is
1469	s cl
1470	lose
1471	e to
1472	o a
1473	a p
1474	pat
1475	th t
1476	that
1477	t w
1478	wo
1479	oul
1480	ld
1481	d ta
1482	ak
1483	ke
1484	e th
1485	he w
1486	wor
1487	rl
1488	ld 
1489	 int
1490	to a
1491	a v
1492	very
1493	y ch
1494	hal
1495	lle
1496	eng
1497	gi
1498	ing f
1499	fut
1500	ture
1501	e, 
1502	 sc
1503	cie
1504	enti
1505	ist
1506	ts s
1507	say
1508	y. 
1509	  
