code	string
685	" M
686	Mr 
687	 Ch
688	hu 
689	 sa
690	ays
691	s.
692	.D
693	Do
694	oub
695	ble-
696	-p
697	park
698	ked
699	d t
700	tr
701	ruck
702	ks
703	s,
704	, r
705	red 
706	 b
707	br
708	rak
709	ke 
710	 li
711	ig
712	gh
713	ht
714	ts
715	s an
716	nd c
717	car
718	rd
719	db
720	boa
721	ard
722	d b
723	box
724	xe
725	es l
726	lit
727	tt
728	ter
729	rin
730	ng t
731	the
732	e si
733	ide
734	ewa
735	al
736	lk
737	k:
738	: t
739	thi
740	is is
741	s wh
742	hat t
743	the 
744	 g
745	gr
746	row
747	wt
748	th 
749	 o
750	of o
751	onl
752	line
753	e sh
754	hop
755	ppi
756	ing l
757	loo
758	ok
759	ks 
760	 lik
761	ke o
762	on 
763	 the g
764	gro
765	ound
766	d i
767	in A
768	Am
769	mer
770	ric
771	ca'
772	's 
773	 la
774	arg
775	ges
776	st 
777	 ci
778	ity 
779	 -
780	- 
781	 and
782	d n
783	not
784	t j
785	ju
786	ust
787	t h
788	here
789	e.P
790	Pa
791	arc
792	cel
793	l v
794	vo
795	ol
796	lu
797	um
798	mes
799	s su
800	urg
801	ged
802	d a
803	alm
804	mos
805	st 5
806	50
807	0%
808	% 
809	 gl
810	lob
811	ba
812	all
813	ly 
814	 be
815	etw
816	we
817	ee
818	en 
819	 2
820	20
821	01
822	14
823	4-
824	-2
825	201
826	16,
827	, a
828	acc
829	cor
830	rdi
831	ing t
832	to e
833	est
834	tima
835	ate
836	es f
837	fr
838	rom
839	m 
840	 P
841	Pi
842	itn
843	ney
844	y B
845	Bo
846	ow
847	wes
848	s. 
849	 Th
850	hey
851	y a
852	are
853	e on 
854	 tra
855	ack
856	k t
857	to i
858	inc
859	cre
860	eas
861	se 
862	 at 
863	 r
864	rat
865	tes
866	s of
867	f 1
868	17
869	7-
870	-28
871	8%
872	% a
873	ann
874	nua
875	ally
876	y u
877	up 
878	 to
879	o 2
880	202
881	21
882	1.
883	.Th
884	he r
885	risi
886	ing n
887	num
888	mbe
889	ers
890	s of 
891	 de
892	eli
893	iveri
894	ie
895	es a
896	are 
897	 ad
898	dd
899	di
900	ing to
901	o c
902	con
903	nc
904	cer
905	rn
906	ns
907	s ab
908	bou
909	ut t
910	tra
911	af
912	ff
913	fi
914	ic 
915	 and 
916	 po
917	oll
918	lut
919	tio
920	on i
921	in r
922	rap
923	pid
924	dl
925	ly g
926	grow
927	wi
928	ing c
929	cit
930	ties
931	s ar
932	rou
933	und
934	d th
935	he w
936	wor
937	rl
938	ld
939	d.
940	.I
941	In
942	n E
943	Eu
944	uro
945	ope
946	e a
947	and 
948	 A
949	As
950	sia
951	a,
952	, c
953	citi
954	ies
955	s h
956	have
957	e b
958	bar
959	rre
960	ed d
961	del
962	live
963	eri
964	ies 
965	 du
966	uri
967	ing ce
968	ert
969	tai
970	in h
971	hou
972	urs
973	s, 
974	 bu
975	ui
976	ilt
977	t w
978	wa
979	areh
980	hous
981	ses
982	s t
983	to c
984	cen
985	nt
986	tral
987	lis
988	se d
989	dis
990	str
991	rib
992	bu
993	uti
994	io
995	on a
996	and p
997	pro
998	ov
999	vid
1000	ded
1001	d m
1002	mi
1003	ill
1004	lio
1005	ons
1006	s i
1007	in f
1008	fu
1009	undi
1010	ing to 
1011	 e
1012	enc
1013	cou
1014	ura
1015	age
1016	e fi
1017	ir
1018	rm
1019	ms
1020	s to
1021	o sw
1022	wit
1023	tc
1024	ch
1025	h 
1026	 to 
1027	 q
1028	qu
1029	uie
1030	eter
1031	r,
1032	, g
1033	gre
1034	een
1035	ner
1036	r e
1037	eq
1038	qui
1039	ip
1040	pm
1041	men
1042	nt.
1043	.In
1044	n t
1045	the U
1046	US
1047	S,
1048	, wh
1049	here 
1050	 the c
1051	car 
1052	 has
1053	s b
1054	bee
1055	en k
1056	king
1057	g an
1058	nd t
1059	the r
1060	rev
1061	viv
1062	va
1063	al 
1064	 of
1065	f d
1066	den
1067	nse
1068	e ci
1069	ity c
1070	cent
1071	tre
1072	es i
1073	is r
1074	rel
1075	la
1076	ati
1077	ivel
1078	ly r
1079	rec
1080	cent,
1081	, di
1082	isc
1083	cu
1084	uss
1085	sio
1086	ons 
1087	 ab
1088	bout
1089	t ho
1090	ow 
1091	 to h
1092	han
1093	ndl
1094	le 
1095	 the gl
1096	lut 
1097	 of 
1098	 on
1099	nlin
1100	ne s
1101	shi
1102	ipm
1103	ment
1104	ts 
1105	 we
1106	ere 
1107	 so
1108	omew
1109	wha
1110	at 
1111	 sl
1112	low
1113	wer
1114	r t
1115	to s
1116	sta
1117	art
1118	t. 
1119	 B
1120	But
1121	t th
1122	hey'
1123	'r
1124	re 
1125	 hap
1126	ppe
1127	eni
1128	ing no
1129	ow.
1130	."
1131	"Th
1132	hey'v
1133	ve b
1134	been
1135	n f
1136	forc
1137	ced
1138	d to
1139	o t
1140	thin
1141	nk
1142	k m
1143	mor
1144	re a
1145	abo
1146	out
1147	t it
1148	t in
1149	n c
1150	citie
1151	es b
1152	bec
1153	cau
1154	use
1155	e th
1156	hat'
1157	's w
1158	wher
1159	re w
1160	we 
1161	 se
1162	ee 
1163	 the co
1164	omi
1165	ing tog
1166	get
1167	ther
1168	r o
1169	of t
1170	thes
1171	se p
1172	pres
1173	ssu
1174	ure
1175	es in
1176	n a
1177	a r
1178	rea
1179	al,
1180	, u
1181	urge
1182	ent
1183	t wa
1184	ay,
1185	," 
1186	 say
1187	ys
1188	s P
1189	Pr
1190	rof
1191	fes
1192	sso
1193	or 
1194	 An
1195	nn
1196	ne G
1197	Go
1198	oo
1199	od
1200	dc
1201	chi
1202	ild
1203	d,
1204	, dir
1205	rect
1206	tor 
1207	 of U
1208	Un
1209	ni
1210	ivers
1211	sit
1212	ty
1213	y o
1214	of W
1215	Wa
1216	ash
1217	hin
1218	ngt
1219	ton
1220	n'
1221	's S
1222	Su
1223	upp
1224	pl
1225	ly C
1226	Cha
1227	ai
1228	in T
1229	Tr
1230	ran
1231	nsp
1232	por
1233	rt
1234	tat
1235	tion
1236	n an
1237	nd L
1238	Lo
1239	og
1240	gis
1241	sti
1242	ics
1243	s C
1244	Ce
1245	ente
1246	er.
1247	.  
1248	 "
1249	"The
1250	ere'
1251	's b
1252	been 
1253	 a 
1254	 re
1255	eco
1256	ogn
1257	nit
1258	tion 
1259	 at t
1260	the m
1261	mu
1262	uni
1263	ici
1264	ipa
1265	al l
1266	lev
1267	vel
1268	l t
1269	tha
1270	at t
1271	this
1272	s ha
1273	as t
1274	to n
1275	now
1276	w b
1277	be 
1278	 wha
1279	at w
1280	we p
1281	pla
1282	an f
1283	for.
1284	."O
1285	Onl
1286	line 
1287	 sal
1288	les
1289	s in
1290	n th
1291	he U
1292	US 
1293	 rem
1294	mai
1295	in a
1296	a re
1297	ela
1298	ativ
1299	vely
1300	y s
1301	sma
1302	all 
1303	 sli
1304	ice 
1305	 of t
1306	tot
1307	tal
1308	l r
1309	ret
1310	tail
1311	l tr
1312	rad
1313	de 
1314	 - 
1315	 abo
1316	out 
1317	 1
1318	10%
1319	%,
1320	, co
1321	ompa
1322	ared
1323	d to 
1324	 ro
1325	oug
1326	ghl
1327	ly 1
1328	15
1329	5%
1330	% i
1331	in C
1332	Chi
1333	ina
1334	a, 
1335	 17
1336	7%
1337	% in
1338	n the
1339	e U
1340	UK
1341	K 
1342	 and 1
1343	18
1344	8% 
1345	 in 
1346	 So
1347	outh
1348	h K
1349	Ko
1350	ore
1351	ea.
1352	.Bu
1353	ut th
1354	hey 
1355	 ar
1356	re g
1357	growi
1358	ing f
1359	fa
1360	ast
1361	t,
1362	, an
1363	nd ar
1364	re o
1365	on t
1366	trac
1367	ck t
1368	to in
1369	ncr
1370	reas
1371	se a
1372	abou
1373	ut 1
1374	16%
1375	% t
1376	this 
1377	 y
1378	ye
1379	ear
1380	r.
1381	.M
1382	Mr C
1383	Chu,
1384	, 4
1385	49
1386	9,
1387	, s
1388	star
1389	rte
1390	ed a
1391	at U
1392	UPS
1393	S i
1394	in 1
1395	19
1396	99
1397	90
1398	0.
1399	. H
1400	He
1401	e ha
1402	as w
1403	wat
1404	tch
1405	hed
1406	d as
1407	s d
1408	deli
1409	iverie
1410	es -
1411	- m
1412	main
1413	nly
1414	y r
1415	resi
1416	iden
1417	nti
1418	ia
1419	al -
1420	- h
1421	have 
1422	 gr
1423	rown
1424	n,
1425	, as
1426	s co
1427	ompan
1428	nie
1429	es s
1430	su
1431	uc
1432	ch 
1433	 as
1434	s A
1435	Ama
1436	az
1437	zo
1438	on p
1439	pu
1440	ush
1441	h t
1442	to m
1443	make
1444	e n
1445	nea
1446	ar-
1447	-i
1448	ins
1449	stan
1450	nt 
1451	 hom
1452	me 
1453	 del
1454	liver
1455	ry 
1456	 the n
1457	nor
1458	rm 
1459	 and a
1460	as s
1461	shop
1462	ppin
1463	ng h
1464	hab
1465	bi
1466	its
1467	s ch
1468	hang
1469	ge.
1470	.W
1471	Wh
1472	hen
1473	n h
1474	he s
1475	start
1476	ted
1477	d, 
1478	 he
1479	e sa
1480	ays,
1481	, "
1482	"N
1483	No
1484	ob
1485	bod
1486	dy
1487	y or
1488	rde
1489	ered
1490	d w
1491	wate
1492	er. 
1493	 N
1494	Now
1495	w,
1496	, t
1497	they
1498	y ord
1499	der
1500	r ev
1501	very
1502	yt
1503	thing
1504	g.
1505	."C
1506	Co
1507	ompani
1508	ies a
1509	are i
1510	inv
1511	vest
1512	tin
1513	ng he
1514	eav
1515	vil
1516	ly t
1517	to me
1518	eet
1519	t d
1520	dem
1521	man
1522	nd,
1523	, sp
1524	pen
1525	ndi
1526	ing b
1527	bil
1528	lli
1529	ion
1530	ns 
1531	 on 
1532	 ne
1533	ew 
1534	 f
1535	fac
1536	cil
1537	liti
1538	ies an
1539	nd ai
1540	irc
1541	cra
1542	aft
1543	t, 
1544	 inc
1545	crea
1546	asi
1547	ing w
1548	wee
1549	ek
1550	ken
1551	nd h
1552	hour
1553	rs,
1554	, and
1555	d in
1556	nst
1557	tall
1558	ling
1559	g n
1560	new
1561	w t
1562	tec
1563	chn
1564	nol
1565	log
1566	gy
1567	y t
1568	to sp
1569	pee
1570	ed s
1571	ship
1572	pme
1573	ents
1574	s to 
1575	 cu
1576	usto
1577	omer
1578	rs.
1579	.S
1580	St
1581	tar
1582	rt-
1583	-u
1584	ups
1585	s suc
1586	ch a
1587	as D
1588	De
1589	eliv
1590	v 
1591	 are
1592	e g
1593	gett
1594	ting
1595	g i
1596	in o
1597	on th
1598	he g
1599	ga
1600	am
1601	me a
1602	and d
1603	du
1604	urin
1605	ng th
1606	he b
1607	bus
1608	sy
1609	y ho
1610	oli
1611	ida
1612	ay 
1613	 sea
1614	aso
1615	on,
1616	, f
1617	fir
1618	rms
1619	s e
1620	em
1621	mplo
1622	oy
1623	y th
1624	housa
1625	ands
1626	s of s
1627	sea
1628	ason
1629	nal
1630	l w
1631	work
1632	ker
1633	rs 
1634	 to he
1635	elp
1636	p c
1637	cop
1638	pe.
1639	. On
1640	n a 
1641	 rec
1642	cent 
1643	 wee
1644	ekd
1645	da
1646	ay, 
1647	 it
1648	t to
1649	ook
1650	k M
1651	Mr Ch
1652	hu r
1653	roug
1654	ghly
1655	y 3
1656	30
1657	0 m
1658	min
1659	nut
1660	tes 
1661	 on t
1662	tru
1663	uck
1664	k-
1665	-j
1666	ja
1667	amm
1668	med
1669	d s
1670	stre
1671	eets
1672	s to t
1673	trav
1674	vel 
1675	 fr
1676	rom 
1677	 the U
1678	UPS 
1679	 hub
1680	b 
1681	 to hi
1682	is f
1683	firs
1684	st s
1685	sto
1686	op,
1687	, an 
1688	 off
1689	fic
1690	ce 
1691	 sky
1692	ysc
1693	crap
1694	per
1695	r n
1696	near
1697	r B
1698	Br
1699	rya
1700	ant
1701	t P
1702	Par
1703	rk,
1704	, ab
1705	bout 
1706	 1.
1707	.5
1708	5 
1709	 mil
1710	les 
1711	 aw
1712	way
1713	y.
1714	. Onc
1715	ce p
1716	parke
1717	ed,
1718	, h
1719	he sp
1720	pent
1721	t a
1722	almo
1723	ost 
1724	 tw
1725	wo 
1726	 hou
1727	urs 
1728	 dro
1729	oppi
1730	ing o
1731	off
1732	f p
1733	pac
1734	ckag
1735	ges 
1736	 in t
1737	that
1738	t b
1739	bui
1740	ildi
1741	ing. 
1742	 And
1743	d h
1744	he wa
1745	as n
1746	not 
1747	 the o
1748	only
1749	y c
1750	cour
1751	rier
1752	r at
1753	t wo
1754	ork:
1755	: s
1756	staf
1757	ff 
1758	 fro
1759	om 
1760	 F
1761	Fe
1762	edE
1763	Ex
1764	x 
1765	 and t
1766	the US
1767	S P
1768	Po
1769	osta
1770	al S
1771	Se
1772	erv
1773	vic
1774	ce a
1775	als
1776	so 
1777	 spe
1778	ed t
1779	thr
1780	rough
1781	h th
1782	he h
1783	hal
1784	llw
1785	ways
1786	s."
1787	"Tha
1788	at'
1789	's a
1790	a l
1791	lot
1792	t of
1793	f s
1794	stres
1795	ss 
1796	 on th
1797	he e
1798	env
1799	vir
1800	ron
1801	nm
1802	ment,
1803	," s
1804	sa
1805	ays 
1806	 J
1807	Jo
1808	ose
1809	e H
1810	Ho
1811	olg
1812	gu
1813	uin
1814	n-
1815	-V
1816	Ve
1817	era
1818	as,
1819	, a 
1820	 pr
1821	rofe
1822	ess
1823	sor
1824	r at 
1825	 R
1826	Re
1827	ens
1828	sse
1829	elae
1830	er 
1831	 Po
1832	oly
1833	yte
1834	ech
1835	hn
1836	nic
1837	c 
1838	 In
1839	nsti
1840	itu
1841	ute,
1842	, who
1843	o h
1844	has
1845	s st
1846	tu
1847	ud
1848	die
1849	ed f
1850	fre
1851	ei
1852	igh
1853	ht 
1854	 deli
1855	iveries
1856	s in 
1857	 Ne
1858	ew Y
1859	Yor
1860	rk.
1861	.F
1862	Fi
1863	irm
1864	ms 
1865	 are 
1866	 ex
1867	xp
1868	peri
1869	im
1870	menti
1871	ing wi
1872	ith
1873	h w
1874	ways 
1875	 to m
1876	make 
1877	 deliv
1878	veri
1879	ies m
1880	more
1881	e e
1882	ef
1883	ffi
1884	icie
1885	ent,
1886	, and 
1887	 br
1888	ring
1889	g d
1890	dow
1891	wn 
1892	 co
1893	osts
1894	s.T
1895	The
1896	ey
1897	y ha
1898	ave 
1899	 em
1900	mbr
1901	rac
1902	ced 
1903	 id
1904	dea
1905	as li
1906	ik
1907	ke l
1908	loc
1909	cker
1910	rs, 
1911	 rol
1912	lle
1913	ed o
1914	out e
1915	eB
1916	Bi
1917	ike
1918	es in 
1919	 sel
1920	lec
1921	ct 
1922	 lo
1923	oca
1924	atio
1925	ons,
1926	, and p
1927	pus
1928	she
1929	ed fo
1930	or p
1931	peo
1932	opl
1933	le t
1934	to co
1935	olle
1936	ect
1937	t ite
1938	ems
1939	s in s
1940	stor
1941	res.
1942	. A
1943	Amaz
1944	zon
1945	n ha
1946	as e
1947	ev
1948	ven
1949	n s
1950	starte
1951	ed se
1952	ell
1953	ling 
1954	 a s
1955	smar
1956	rt 
1957	 loc
1958	ck,
1959	, whi
1960	ich
1961	h wi
1962	ill 
1963	 al
1964	llo
1965	ow c
1966	couri
1967	ier
1968	rs t
1969	to l
1970	let
1971	t the
1972	emse
1973	elv
1974	ves 
1975	 ins
1976	sid
1977	de h
1978	home
1979	es to
1980	o dr
1981	rop
1982	p o
1983	off 
1984	 pac
1985	ckage
1986	es, 
1987	 red
1988	duc
1989	cin
1990	ng fa
1991	ail
1992	led
1993	d de
1994	elive
1995	erie
1996	es.
1997	.But
1998	t Pr
1999	rof 
2000	 H
2001	Hol
2002	lg
2003	gui
2004	in-
2005	-Ve
2006	eras
2007	s sa
2008	ays t
2009	the i
2010	iss
2011	sue
2012	es ac
2013	cc
2014	com
2015	mpa
2016	any
2017	yi
2018	ing i
2019	incr
2020	reasi
2021	ing h
2022	home 
2023	 delive
2024	eries
2025	s wo
2026	on'
2027	't
2028	t be
2029	e so
2030	olv
2031	ved
2032	d by
2033	y the
2034	e pr
2035	riva
2036	ate 
2037	 sec
2038	cto
2039	or a
2040	alo
2041	one
2042	e."
2043	"The 
2044	 pro
2045	obl
2046	lem
2047	m i
2048	is s
2049	simp
2050	ply
2051	y to
2052	oo 
2053	 com
2054	mple
2055	ex
2056	x.
2057	. I
2058	It
2059	t'
2060	's t
2061	too
2062	o to
2063	ough
2064	h to
2065	o b
2066	be s
2067	sol
2068	lv
2069	ved 
2070	 by
2071	y a 
2072	 si
2073	ingl
2074	le s
2075	sec
2076	ctor
2077	r,"
2078	" h
2079	he sa
2080	ays.
2081	.Thi
2082	is a
2083	au
2084	utu
2085	umn
2086	n, 
2087	 in r
2088	resp
2089	pon
2090	nse 
2091	 to t
2092	the in
2093	ncre
2094	easi
2095	ing co
2096	onge
2097	esti
2098	ion,
2099	, N
2100	New
2101	w Y
2102	York
2103	k Ma
2104	ayo
2105	or B
2106	Bil
2107	ll d
2108	de B
2109	Bl
2110	las
2111	sio 
2112	 ann
2113	nou
2114	unc
2115	ced a
2116	a t
2117	test
2118	t ba
2119	an o
2120	on d
2121	deliv
2122	verie
2123	es d
2124	dur
2125	ring 
2126	 comm
2127	mut
2128	ter 
2129	 hour
2130	rs o
2131	on s
2132	som
2133	me o
2134	of th
2135	he c
2136	city
2137	y'
2138	's m
2139	most
2140	t c
2141	cro
2142	owd
2143	ded 
2144	 str
2145	ree
2146	ets
2147	s.Th
2148	he ci
2149	ity'
2150	's D
2151	Dep
2152	part
2153	tm
2154	ment 
2155	 of T
2156	Tra
2157	ans
2158	spo
2159	ort
2160	tati
2161	ion 
2162	 wa
2163	ants
2164	s to g
2165	get 
2166	 9
2167	900
2168	0 b
2169	busi
2170	ines
2171	sses
2172	s to s
2173	shif
2174	ft 
2175	 deliver
2176	ries
2177	s to o
2178	off-
2179	-pe
2180	eak
2181	k h
2182	hours
2183	s -
2184	- c
2185	cur
2186	rren
2187	ntl
2188	ly th
2189	here a
2190	are 4
2191	40
2192	00
2193	0 p
2194	parti
2195	icip
2196	pant
2197	ts.
2198	."Ou
2199	ur 
2200	 cha
2201	alle
2202	eng
2203	ge 
2204	 is
2205	s r
2206	real
2207	lly
2208	y to 
2209	 fi
2210	igu
2211	ure 
2212	 ou
2213	ut h
2214	how
2215	w to
2216	o m
2217	make t
2218	the s
2219	sys
2220	ste
2221	em 
2222	 wo
2223	ork 
2224	 ef
2225	ffic
2226	cie
2227	entl
2228	ly,
2229	," sa
2230	ays D
2231	Di
2232	ini
2233	iec
2234	ce P
2235	Pe
2236	eters
2237	s, f
2238	fro
2239	om N
2240	New 
2241	 Yo
2242	ork C
2243	Ci
2244	ity's
2245	s tr
2246	rans
2247	spor
2248	rt d
2249	dep
2250	partm
2251	ment.
2252	.C
2253	Cit
2254	ties 
2255	 in E
2256	Eur
2257	rope
2258	e hav
2259	ve ta
2260	ak
2261	ken 
2262	 ot
2263	ther 
2264	 k
2265	kind
2266	ds 
2267	 of s
2268	step
2269	ps.
2270	. P
2271	Pari
2272	is,
2273	, fo
2274	or e
2275	exa
2276	amp
2277	ple
2278	e,
2279	, ha
2280	as sp
2281	pons
2282	sore
2283	ed l
2284	logi
2285	ist
2286	tic
2287	cs
2288	s hu
2289	ubs
2290	s, w
2291	whi
2292	ile
2293	e one
2294	e of
2295	f L
2296	Lon
2297	ndo
2298	on's
2299	s bu
2300	us 
2301	 op
2302	pera
2303	ato
2304	ors
2305	s is
2306	s l
2307	look
2308	king 
2309	 at th
2310	he p
2311	pos
2312	ssi
2313	ib
2314	bili
2315	ity o
2316	of u
2317	usi
2318	ing bu
2319	uses
2320	s f
2321	for 
2322	 par
2323	rce
2324	el 
2325	 delivery
2326	y.I
2327	In 
2328	 the US
2329	S, 
2330	 whe
2331	ere d
2332	delive
2333	eries 
2334	 have
2335	e be
2336	ecom
2337	me i
2338	incre
2339	easin
2340	ngl
2341	ly p
2342	pri
2343	iva
2344	atis
2345	sed
2346	d, i
2347	it 
2348	 wil
2349	ll b
2350	be t
2351	tou
2352	ug
2353	gh 
2354	 to i
2355	imp
2356	port
2357	t s
2358	some
2359	e of 
2360	 the i
2361	idea
2362	as b
2363	bei
2364	ing e
2365	emb
2366	bra
2367	aced
2368	d o
2369	ove
2370	erse
2371	eas,
2372	, sa
2373	ays P
2374	Pro
2375	of G
2376	Goo
2377	odc
2378	chil
2379	ld,
2380	, who 
2381	 is 
2382	 stu
2383	udy
2384	yin
2385	ng u
2386	urb
2387	ban
2388	n d
2389	deliver
2390	ries 
2391	 wit
2392	th a
2393	a g
2394	grou
2395	up o
2396	of c
2397	city 
2398	 offi
2399	icia
2400	als 
2401	 and p
2402	priv
2403	vat
2404	te 
2405	 comp
2406	pani
2407	ies i
2408	in S
2409	Sea
2410	att
2411	tl
2412	le.
2413	.The
2414	eir
2415	r w
2416	work 
2417	 is f
2418	foc
2419	cus
2420	sed 
2421	 on c
2422	cut
2423	tti
2424	ing ba
2425	ack 
2426	 on the
2427	e nu
2428	umb
2429	ber
2430	r of
2431	f f
2432	fai
2433	iled
2434	d tr
2435	rip
2436	ps 
2437	 and r
2438	redu
2439	uci
2440	ing th
2441	he t
2442	time 
2443	 cou
2444	urie
2445	ers 
2446	 spen
2447	nd i
2448	insi
2449	ide 
2450	 bui
2451	ildin
2452	ngs
2453	s, a
2454	amo
2455	ong 
2456	 oth
2457	her 
2458	 eff
2459	fort
